sCT ID	chromosome	5’ boundary of the cryptic zone	3’ boundary of the cryptic zone	cTSS	cdsEnd	txEnd	strand	host_gene	sCT expression in spt6-1004 (FPKM)	Log2 spt6-1004/WT FC	z score
YOR275C_crA	XV	840413	840307	840360	839083	838975	-	YOR275C	49.4353432913567	0.640739910803546	17.8085491669696
YOR291W_crA	XV	863648	864092	863870	865593	865604	+	YOR291W	33.5555969300981	0.646205856598215	28.6392540822651
YOR296W_crA	XV	872437	872769	872603	874071	874228	+	YOR296W	29.8580463161494	1.37855064433319	26.3231941696425
YOR308C_crA	XV	895654	895534	895594	894623	894281	-	YOR308C	24.0252448364142	0.614490828068357	15.2844417543414
YOR313C_crA	XV	902415	902271	902343	901857	901729	-	YOR313C	8.56271038176684	-0.160302819254502	15.2118303640324
YOR320C_crA	XV	914335	914189	914262	913618	913473	-	YOR320C	4.64300589497	-0.377723355209476	15.7517525938307
YOR323C_crA	XV	922170	922002	922086	921534	921417	-	YOR323C	60.879449705087	-0.0175519694727849	15.3861804186878
YOR324C_crA	XV	924139	923927	924033	923231	923073	-	YOR324C	30.0946542060858	0.618265720874346	17.8865826282812
YOR328W_crA	XV	933871	934027	933949	936497	933614	+	YOR328W	28.861984928918	1.16957940497641	28.8818060944116
YOR328W_crB	XV	934152	934574	934363	936497	933614	+	YOR328W	22.7307418807576	1.54493567209591	28.8818060944116
YOR329C_crA	XV	937821	937625	937723	936730	936545	-	YOR329C	140.862393982041	1.47564783877979	26.377271535136
YOR336W_crA	XV	952665	952925	952795	953870	953862	+	YOR336W	41.6640620266498	0.301140539846438	15.4684377152495
YOR336W_crB	XV	953130	953302	953216	953870	953862	+	YOR336W	67.9494448014232	0.717703271921378	15.4684377152495
YOR348C_crA	XV	988091	987933	988012	986898	986681	-	YOR348C	10.2300681515046	3.09381043635531	15.6866185967137
YOR348C_crB	XV	987872	987788	987830	986898	986681	-	YOR348C	4.50022880521872	2.22468139910318	15.6866185967137
YOR349W_crA	XV	991018	991300	991159	992833	992846	+	YOR349W	14.7488701120512	0.355922510721761	18.4732700349419
YOR349W_crB	XV	991519	991661	991590	992833	992846	+	YOR349W	8.7125413632719	0.47385670899013	18.4732700349419
YOR350C_crA	XV	994200	994088	994144	992863	992745	-	YOR350C	28.6115030600284	0.872804268399011	18.0511059919023
YOR350C_crB	XV	993763	993655	993709	992863	992745	-	YOR350C	27.656884444402	1.2075929013775	18.0511059919023
YOR351C_crA	XV	995836	995692	995764	995017	995017	-	YOR351C	5.44242526254247	2.80589602828649	25.4711309963997
YOR353C_crA	XV	999424	999274	999349	998452	998313	-	YOR353C	55.0765489132481	0.825671671825361	18.6489640490322
YOR354C_crA	XV	1002416	1002130	1002273	1001146	1001017	-	YOR354C	40.8509927313364	-0.176258330395769	16.8964652609434
YOR354C_crB	XV	1001998	1001804	1001901	1001146	1001017	-	YOR354C	31.8514907960324	0.165990307459591	16.8964652609434
YOR356W_crA	XV	1008380	1008618	1008499	1009116	1009229	+	YOR356W	92.2072363650458	0.476787466277008	17.8774213089682
YOR363C_crA	XV	1021186	1021126	1021156	1020221	1020221	-	YOR363C	116.679803399658	1.9730673903319	30.5143428269759
YOR365C_crA	XV	1024356	1024164	1024260	1023460	1023460	-	YOR365C	5.82857108338097	2.24323921877173	28.2142301919551
YOR371C_crA	XV	1033030	1032854	1032942	1031488	1031432	-	YOR371C	24.6423279559071	0.402677628537079	16.6915824510277
YOR371C_crB	XV	1032586	1032350	1032468	1031488	1031432	-	YOR371C	27.1656944570395	0.568397340772309	16.6915824510277
YOR378W_crA	XV	1050183	1050271	1050227	1051058	1051117	+	YOR378W	37.7041590759895	1.60171007982395	24.0041734273885
YOR378W_crB	XV	1050446	1050486	1050466	1051058	1051117	+	YOR378W	12.571049130047	2.19372539557148	24.0041734273885
YOR381W_crA	XV	1056712	1056806	1056759	1057680	1057757	+	YOR381W	28.4365768384762	1.64539609216752	28.2044000383726
YOR384W_crA	XV	1062467	1062599	1062533	1063648	1064605	+	YOR384W	7.29524717127035	3.6906079226941	26.1366960506738
YOR384W_crB	XV	1062693	1063045	1062869	1063648	1064605	+	YOR384W	10.456282524818	3.57371869458037	26.1366960506738
YOR389W_crA	XV	1075038	1075130	1075084	1076087	1076087	+	YOR389W	26.9056658302914	1.55199220498805	22.0189520841308
YOR389W_crB	XV	1075446	1075486	1075466	1076087	1076087	+	YOR389W	24.3792145764336	1.56687326629234	22.0189520841308
YPL006W_crA	XVI	546009	546157	546083	548143	548150	+	YPL006W	68.0905159996083	0.448148768804092	23.2477278067144
YPL006W_crB	XVI	546209	546489	546349	548143	548150	+	YPL006W	6.6782868150995	0.479428060071529	23.2477278067144
YPL006W_crC	XVI	546638	546758	546698	548143	548150	+	YPL006W	70.7131670414479	0.872368670406076	23.2477278067144
YPL007C_crA	XVI	542797	542661	542729	542081	541977	-	YPL007C	50.4401924140022	1.02336773000974	18.2435377908519
YPL009C_crA	XVI	537060	536968	537014	535819	535633	-	YPL009C	62.4770196587698	0.90572133820531	24.06438787099
YPL009C_crB	XVI	536655	536591	536623	535819	535633	-	YPL009C	293.156616352207	1.35870512941909	24.06438787099
YPL014W_crA	XVI	527880	527940	527910	528692	528918	+	YPL014W	33.0175067815731	1.96652893965064	15.332467258283
YPL016W_crA	XVI	523427	523637	523532	524958	525006	+	YPL016W	30.2810191567524	0.441855154761422	24.1662820632871
YPL020C_crA	XVI	513513	513245	513379	512312	512328	-	YPL020C	55.0984416035264	1.23540680117833	22.6671255016561
YPL022W_crA	XVI	508681	508753	508717	509999	510213	+	YPL022W	80.1669590773454	1.19602666972614	24.5833887437545
YPL023C_crA	XVI	505613	505457	505535	504338	504216	-	YPL023C	69.7077806256459	0.857585982859837	19.345245468397
YPL033C_crA	XVI	487658	487582	487620	487361	487361	-	YPL033C	6.42826638295298	2.1139806535132	19.4437890644004
YPL036W_crA	XVI	484159	484229	484194	485686	486221	+	YPL036W	36.1684261313432	2.11556760001525	26.8310546961869
YPL036W_crB	XVI	484754	484828	484791	485686	486221	+	YPL036W	67.4959350472898	2.78326737286146	26.8310546961869
YPL040C_crA	XVI	477488	477102	477295	475992	476017	-	YPL040C	10.9354979328934	0.550679938306183	15.3664587547572
YPL042C_crA	XVI	474124	473874	473999	473039	472945	-	YPL042C	15.803824506681	0.249914546070512	16.4344565832399
YPL045W_crA	XVI	468244	468362	468303	469656	469806	+	YPL045W	55.0475576491892	1.00962014702311	22.3646714337128
YPL058C_crA	XVI	447923	447693	447808	445841	445177	-	YPL058C	50.0270550132265	1.47644026269858	31.1987526423938
YPL072W_crA	XVI	419397	419529	419463	420011	420054	+	YPL072W	15.5317718918522	-0.104563227918068	21.0707968498483
YPL074W_crA	XVI	417055	417277	417166	418027	418070	+	YPL074W	72.9529134111346	1.20797165785922	23.9832436182717
YPL075W_crA	XVI	413673	413869	413771	415362	415430	+	YPL075W	52.8787537761225	0.212595621583494	18.3221026454484
YPL085W_crA	XVI	390209	390579	390394	393654	393622	+	YPL085W	72.2360238506655	0.623291098988216	22.5724366188396
YPL088W_crA	XVI	382510	382550	382530	382993	383030	+	YPL088W	113.457490485424	2.67047676781932	16.2417753294408
YPL096W_crA	XVI	367436	367552	367494	368018	368030	+	YPL096W	61.7721320286807	1.2606276753975	21.1413122782555
YPL097W_crA	XVI	365471	365591	365531	366430	366462	+	YPL097W	26.148533666072	0.829768250902778	21.1925829370045
YPL101W_crA	XVI	360970	361094	361032	361579	361662	+	YPL101W	35.7591762730562	-0.124922416998049	17.6226177686194
YPL103C_crA	XVI	358836	358688	358762	357999	357721	-	YPL103C	11.5592977475509	0.6978160838566	18.0738476803994
YPL104W_crA	XVI	356586	357038	356812	357676	357734	+	YPL104W	29.1675252488354	1.14482122141603	17.021251821518
YPL109C_crA	XVI	346303	346201	346252	345263	345109	-	YPL109C	18.4010709914456	1.26994735522777	35.6442387062736
YPL110C_crA	XVI	343079	342891	342985	341067	341069	-	YPL110C	32.231245119457	0.402448360924604	23.4774150782617
YPL110C_crB	XVI	342699	342559	342629	341067	341069	-	YPL110C	23.001513677704	0.747602666043238	23.4774150782617
YPL113C_crA	XVI	336748	336656	336702	335952	335717	-	YPL113C	7.5799357429683	1.13673807101922	17.4945719504585
YPL113C_crB	XVI	336397	336299	336348	335952	335717	-	YPL113C	13.571117965104	1.47536058320931	17.4945719504585
YPL115C_crA	XVI	333951	333765	333858	332099	331829	-	YPL115C	41.7890530362281	0.618653550451597	18.9816715111264
YPL116W_crA	XVI	330650	330768	330709	331699	331746	+	YPL116W	56.3551068933388	0.565750550027614	18.5287739708733
YPL125W_crA	XVI	314798	314984	314891	316486	316546	+	YPL125W	37.2499794897467	0.19102516687517	17.6590405836101
YPL128C_crA	XVI	307564	307378	307471	306532	306349	-	YPL128C	36.7781423249418	-0.442205942189725	18.3931358283428
YPL128C_crB	XVI	307288	307102	307195	306532	306349	-	YPL128C	50.7040638587226	0.117263922980571	18.3931358283428
YPL129W_crA	XVI	305532	305608	305570	306137	306258	+	YPL129W	206.49684909618	-0.413487173296095	17.7328750585902
YPL129W_crB	XVI	305731	305803	305767	306137	306258	+	YPL129W	12.4291525500572	0.00103657620655334	17.7328750585902
YPL133C_crA	XVI	300578	300460	300519	299887	299637	-	YPL133C	44.1214950123539	0.599748796978247	16.4642564558401
YPL133C_crB	XVI	300408	300304	300356	299887	299637	-	YPL133C	23.0995362412634	0.896498218278794	16.4642564558401
YPL140C_crA	XVI	288369	288181	288275	287513	287357	-	YPL140C	27.1877335839579	0.189413413124111	20.7385534266369
YPL141C_crA	XVI	284002	283902	283952	283463	283349	-	YPL141C	83.5955261738419	0.590578470353534	17.2112920036993
YPL147W_crA	XVI	275033	275281	275157	275867	274770	+	YPL147W	51.2501344425049	1.80649990908012	18.7142823661206
YPL150W_crA	XVI	270156	270224	270190	270893	270946	+	YPL150W	176.147056403933	2.10990400901888	27.2437540744897
YPL153C_crA	XVI	263163	263051	263107	261726	261549	-	YPL153C	29.7493489431524	1.16355268282479	23.0557791246624
YPL153C_crB	XVI	262864	262678	262771	261726	261549	-	YPL153C	45.7103965413568	0.976906544285526	23.0557791246624
YPL153C_crC	XVI	262601	262519	262560	261726	261549	-	YPL153C	17.8597153267329	1.43007011244313	23.0557791246624
YPL164C_crA	XVI	240827	240705	240766	239349	239349	-	YPL164C	26.6062044085122	0.751632373937509	18.0044410948301
YPL164C_crB	XVI	240612	240352	240482	239349	239349	-	YPL164C	23.0223611149152	0.836753954163992	18.0044410948301
YPL165C_crA	XVI	238529	238371	238450	237955	237955	-	YPL165C	4.1907891555439	2.07314840267835	27.4999442870712
YPL167C_crA	XVI	234952	234646	234799	232592	232525	-	YPL167C	14.7732996679439	1.20258516153558	24.1351356926325
YPL167C_crB	XVI	234388	234192	234290	232592	232525	-	YPL167C	20.914550625813	1.20458140629298	24.1351356926325
YPL168W_crA	XVI	231706	231870	231788	232509	232514	+	YPL168W	21.5781471204341	0.917563369538616	19.8151621359171
YPL172C_crA	XVI	225079	224947	225013	224352	224261	-	YPL172C	27.1167955597956	0.125569987000969	19.9938222988614
YPL172C_crB	XVI	224876	224706	224791	224352	224261	-	YPL172C	27.4391625646446	0.66996762588561	19.9938222988614
YPL174C_crA	XVI	221182	220898	221040	220166	220117	-	YPL174C	39.9027739768072	1.1792441279846	20.227352738943
YPL176C_crA	XVI	216953	216687	216820	216011	215717	-	YPL176C	90.303183126945	0.267908394528229	15.0819351322151
YPL176C_crB	XVI	216665	216545	216605	216011	215717	-	YPL176C	39.83493402309	0.719999742334452	15.0819351322151
YPL188W_crA	XVI	191970	192174	192072	192650	192858	+	YPL188W	42.999925996673	0.139883183898023	15.5330016496656
YPL194W_crA	XVI	180460	180524	180492	181115	181250	+	YPL194W	80.8753991333327	1.76957148010641	26.0013419928448
YPL202C_crA	XVI	168733	168667	168700	168087	167693	-	YPL202C	191.115487611311	1.25179838558476	18.890538859202
YPL216W_crA	XVI	145037	145287	145162	147129	147162	+	YPL216W	18.7634324454627	1.44992312920977	25.7577127832136
YPL217C_crA	XVI	141633	141317	141475	139619	139629	-	YPL217C	59.3187090430429	-0.0339065443793518	15.0709691910874
YPL219W_crA	XVI	137382	137502	137442	138228	138146	+	YPL219W	24.6065273072252	0.0533595031861908	19.8963114921726
YPL219W_crB	XVI	137595	137715	137655	138228	138146	+	YPL219W	18.3083427828952	0.653584821209264	19.8963114921726
YPL242C_crA	XVI	92265	92149	92207	90621	90492	-	YPL242C	32.4395697187693	-0.0838290213058708	17.8508548750193
YPL242C_crB	XVI	91792	91448	91620	90621	90492	-	YPL242C	83.2463325514387	0.542645486909412	17.8508548750193
YPL247C_crA	XVI	83411	83307	83359	82624	82548	-	YPL247C	46.6141274877171	0.852822223005365	19.6596173552138
YPL248C_crA	XVI	81236	81004	81120	79710	79684	-	YPL248C	20.3546298029152	1.92942424218277	31.8972787514835
YPL249C_crA	XVI	78105	77967	78036	76668	76692	-	YPL249C	41.766340020377	0.883657318609049	22.4957527010868
YPL249C_crB	XVI	77818	77646	77732	76668	76692	-	YPL249C	46.2576964783793	1.42734654738611	22.4957527010868
YPL253C_crA	XVI	72235	72025	72130	71062	70972	-	YPL253C	5.1512017062994	-0.20561607613334	24.1273553744774
YPL253C_crB	XVI	71744	71552	71648	71062	70972	-	YPL253C	27.5919702941563	0.627467323444496	24.1273553744774
YPL254W_crA	XVI	70138	70300	70219	70951	71089	+	YPL254W	NA	NA	19.9397707573642
YPL258C_crA	XVI	54124	54024	54074	53497	53497	-	YPL258C	32.9995709442809	1.76302918023739	24.4417372746442
YPR001W_crA	XVI	557216	557370	557293	557837	557982	+	YPR001W	11.8443356068875	1.59343736066319	16.6814888037134
YPR002W_crA	XVI	559009	559131	559070	559935	560134	+	YPR002W	7.8011175302741	1.02249450944707	15.7063470750796
YPR002W_crB	XVI	559426	559568	559497	559935	560134	+	YPR002W	18.3197052930962	1.05271626869907	15.7063470750796
YPR003C_crA	XVI	562655	562327	562491	561503	561265	-	YPR003C	16.7990979838423	0.79417385687993	25.6382203352377
YPR005C_crA	XVI	566236	566150	566193	565786	565641	-	YPR005C	29.1744979883905	1.29313216745345	16.6093728696165
YPR013C_crA	XVI	585103	584987	585045	584631	584361	-	YPR013C	31.8314683471375	0.569591541685208	16.8294158710421
YPR018W_crA	XVI	595185	595299	595242	596296	596382	+	YPR018W	63.0963895184931	1.37558163892844	19.3005545370177
YPR021C_crA	XVI	601927	601687	601807	600648	600641	-	YPR021C	33.0482104541664	0.596506742027433	16.6376341760025
YPR022C_crA	XVI	606048	605744	605896	603910	603737	-	YPR022C	34.4106341343751	0.532687537861276	17.4147288443506
YPR026W_crA	XVI	617493	617671	617582	619014	619102	+	YPR026W	55.7464108079602	1.70557338398711	28.0179773980414
YPR030W_crA	XVI	629728	629894	629811	631245	629238	+	YPR030W	17.4879240827893	1.22043364728724	16.6314803138112
YPR030W_crB	XVI	630033	630135	630084	631245	629238	+	YPR030W	19.2626267327303	1.06729020180325	16.6314803138112
YPR032W_crA	XVI	635781	636079	635930	637224	637246	+	YPR032W	41.3179842048987	0.972476539091025	24.7970446529199
YPR045C_crA	XVI	656090	655980	656035	655139	655105	-	YPR045C	39.1769468378917	0.720812489427349	18.9979444788681
YPR047W_crA	XVI	658099	658415	658257	658938	658998	+	YPR047W	13.2425929926174	0.89516802595647	16.2112806752645
YPR055W_crA	XVI	669308	669512	669410	670873	670934	+	YPR055W	30.4912178968393	1.03928542207211	19.8515323298295
YPR079W_crA	XVI	699329	699459	699394	700014	700109	+	YPR079W	66.109074726188	0.444221669662649	19.4794231629824
YPR079W_crB	XVI	699486	699570	699528	700014	700109	+	YPR079W	25.2969595462801	0.797972740912765	19.4794231629824
YPR081C_crA	XVI	703485	703403	703444	702113	702000	-	YPR081C	70.1961794361721	1.55508618009117	20.733176284534
YPR081C_crB	XVI	703294	703086	703190	702113	702000	-	YPR081C	39.4621183466699	1.78591948416779	20.733176284534
YPR083W_crA	XVI	705745	705917	705831	706593	706709	+	YPR083W	54.2138182223106	1.24712308158274	18.8985908588103
YPR084W_crA	XVI	707567	707639	707603	708342	708437	+	YPR084W	54.8018659111057	1.09494604942746	23.642050084672
YPR089W_crA	XVI	714781	714897	714839	715941	716085	+	YPR089W	111.223084124585	0.38649438001499	15.1237971161521
YPR089W_crB	XVI	715004	715100	715052	715941	716085	+	YPR089W	25.1079381497089	0.840995624690449	15.1237971161521
YPR091C_crA	XVI	717044	716932	716988	716155	715840	-	YPR091C	96.3275483092348	0.581077625793698	23.2399978604376
YPR095C_crA	XVI	723283	723003	723143	721036	721036	-	YPR095C	16.6063984297862	0.776836115479708	17.212407982764
YPR104C_crA	XVI	734877	734741	734809	733622	733264	-	YPR104C	20.7322923882723	-0.262599639018683	18.2806820537568
YPR104C_crB	XVI	734600	734442	734521	733622	733264	-	YPR104C	50.7110828633401	0.400873229137992	18.2806820537568
YPR105C_crA	XVI	738499	738309	738404	736983	736928	-	YPR105C	41.0278314127702	0.531644618007675	16.8413193959844
YPR106W_crA	XVI	740595	740725	740660	741392	741437	+	YPR106W	27.0984204961313	0.675517937223831	17.4251022510534
YPR111W_crA	XVI	748272	748372	748322	749000	749117	+	YPR111W	89.4929234194552	1.82753686644002	29.2328303480267
YPR115W_crA	XVI	756901	757121	757011	758128	758301	+	YPR115W	95.871095888289	1.0480952328197	23.6126010734457
YPR117W_crA	XVI	763408	763780	763594	767494	767494	+	YPR117W	17.7889533115377	0.670794744607166	22.433626411749
YPR117W_crB	XVI	764976	765126	765051	767494	767494	+	YPR117W	26.8207606551546	0.790141628299386	22.433626411749
YPR120C_crA	XVI	774222	774132	774177	773874	773720	-	YPR120C	54.9089693646099	0.458097041316217	15.3223513871102
YPR121W_crA	XVI	779334	779410	779372	780301	780301	+	YPR121W	29.23017769563	1.1546468992508	23.0773090918029
YPR122W_crA	XVI	784232	784540	784386	785671	785799	+	YPR122W	11.7391920367773	-0.360229864883158	23.1198210266995
YPR122W_crB	XVI	784654	784778	784716	785671	785799	+	YPR122W	35.9506494676697	0.119719114695008	23.1198210266995
YPR135W_crA	XVI	800631	800747	800689	802017	802047	+	YPR135W	64.0326792680467	1.30787589888278	29.7959228368179
YPR141C_crA	XVI	817196	817028	817112	815733	815586	-	YPR141C	27.0738477624587	1.16641307402797	17.0588378305832
YPR141C_crB	XVI	816871	816761	816816	815733	815586	-	YPR141C	51.4833723839932	1.13592570187393	17.0588378305832
YPR145W_crA	XVI	823647	823695	823671	824338	824455	+	YPR145W	77.199701851511	-0.643932263040969	16.8070642689649
YPR148C_crA	XVI	827525	827403	827464	826832	826730	-	YPR148C	65.812045296837	-0.0713802954840714	16.781226191048
YPR155C_crA	XVI	836621	836533	836577	835562	835466	-	YPR155C	23.6435951611286	0.665201202172083	23.7053271717091
YPR156C_crA	XVI	839365	839249	839307	837908	837650	-	YPR156C	NA	NA	15.0913849432147
YPR159W_crA	XVI	858555	858669	858612	859745	860007	+	YPR159W	68.6525742741039	-0.460983094734159	17.5550981977383
YPR171W_crA	XVI	884497	884721	884609	885558	885551	+	YPR171W	50.4574410346177	0.462962625403576	15.7172918885838
YPR175W_crA	XVI	889814	890174	889994	891043	891079	+	YPR175W	19.4381371902666	0.653970629654956	17.4595728876746
YPR175W_crB	XVI	890322	890528	890425	891043	891079	+	YPR175W	51.108145781178	0.954175243318174	17.4595728876746
YPR179C_crA	XVI	894399	894305	894352	893796	893810	-	YPR179C	112.663533389592	2.1120377505054	21.7212160732179
YPR184W_crA	XVI	904433	904485	904459	906654	906775	+	YPR184W	52.2484301884176	2.45760854732425	35.4477176255451
YPR184W_crB	XVI	904799	904913	904856	906654	906775	+	YPR184W	86.8875301673044	2.30007650698225	35.4477176255451
YPR184W_crC	XVI	904996	905096	905046	906654	906775	+	YPR184W	59.7732191307436	2.39254813577616	35.4477176255451
YPR185W_crA	XVI	908335	908459	908397	909434	909687	+	YPR185W	79.7429577718355	1.36795308520381	21.3749926305966
YPR192W_crA	XVI	922325	922407	922366	922777	922831	+	YPR192W	31.0696568840974	2.63329721849831	18.9828079172652
YPR194C_crA	XVI	925350	925192	925271	924303	924138	-	YPR194C	31.6952244772135	1.6362317591431	26.7754927429474
YPR196W_crA	XVI	932217	932327	932272	932788	932788	+	YPR196W	9.4721052027761	0.490003506045982	18.4661070052146
YPR196W_crB	XVI	932459	932569	932514	932788	932788	+	YPR196W	25.3139214850674	1.769767843055	18.4661070052146
YPR201W_crA	XVI	940497	940613	940555	941136	942351	+	YPR201W	15.3804760324159	1.07725123861014	17.2590597261682
